id,author,title,series,series_index,cover_path,is_read,language
1053,Dennis E. Taylor,All These Worlds (Bobiverse Book 3),Bobiverse,3.0,C:\Users\debon\Calibre Bibliotheek\Dennis E. Taylor/All These Worlds (Bobiverse Book 3) (1053)\cover.jpg,0,eng
1054,Dennis E. Taylor,For We Are Many,Bobiverse,2.0,C:\Users\debon\Calibre Bibliotheek\Dennis E. Taylor/For We Are Many (1054)\cover.jpg,0,eng
1051,Dennis E. Taylor,Heaven's River,Bobiverse,4.0,C:\Users\debon\Calibre Bibliotheek\Dennis E. Taylor/Heaven's River (1051)\cover.jpg,0,eng
1052,Dennis E. Taylor,We Are Legion (We Are Bob) (Bobiverse Book 1),Bobiverse,1.0,C:\Users\debon\Calibre Bibliotheek\Dennis E. Taylor/We Are Legion (We Are Bob) (Bobiver (1052)\cover.jpg,0,eng
1211,Devney Perry,Shield of Sparrows,Shield of Sparrows,1.0,C:\Users\debon\Calibre Bibliotheek\Devney Perry/Shield of Sparrows (1211)\cover.jpg,0,eng
328,Diana Gabaldon,Go Tell the Bees that I am Gone,,1.0,C:\Users\debon\Calibre Bibliotheek\Diana Gabaldon/Go Tell the Bees that I am Gone (328)\cover.jpg,0,eng
384,Diana Gabaldon,The Outlander Series 7-Book Bundle,Outlander,1.0,C:\Users\debon\Calibre Bibliotheek\Diana Gabaldon/The Outlander Series 7-Book Bundle (384)\cover.jpg,0,eng
308,Diana Gabaldon,Virgins,Outlander,0.5,C:\Users\debon\Calibre Bibliotheek\Diana Gabaldon/Virgins (308)\cover.jpg,0,eng
362,Diana Gabaldon,Written in My Own Heart's Blood,Outlander,8.0,C:\Users\debon\Calibre Bibliotheek\Diana Gabaldon/Written in My Own Heart's Blood (362)\cover.jpg,0,eng
401,Dimitri Verhulst,Bechamel Mucho,,1.0,C:\Users\debon\Calibre Bibliotheek\Dimitri Verhulst/Bechamel Mucho (401)\cover.jpg,0,nld
1068,Dito Abbott,Debunked,,1.0,C:\Users\debon\Calibre Bibliotheek\Dito Abbott/Debunked (1068)\cover.jpg,0,eng
765,Dolly Alderton,Everything I Know About Love,,1.0,C:\Users\debon\Calibre Bibliotheek\Dolly Alderton/Everything I Know About Love (765)\cover.jpg,0,eng
929,Donna Barba Higuera,The Last Cuentista,,1.0,C:\Users\debon\Calibre Bibliotheek\Donna Barba Higuera/The Last Cuentista (929)\cover.jpg,0,eng
738,Donna Tartt,The Secret History,,1.0,C:\Users\debon\Calibre Bibliotheek\Donna Tartt/The Secret History (738)\cover.jpg,0,eng
909,Dr. Steven Laureys,Het No-nonsense meditatie oefenboek,,1.0,C:\Users\debon\Calibre Bibliotheek\Dr. Steven Laureys/Het No-nonsense meditatie oefenboek (909)\cover.jpg,0,nld
1090,Drew Hayes,Bloody Acquisitions,"Fred, the Vampire Accountant",3.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Bloody Acquisitions (1090)\cover.jpg,0,eng
1095,Drew Hayes,Deadly Assessments (Fred The Vampire Book 5),"Fred, the Vampire Accountant",5.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Deadly Assessments (Fred The Vampir (1095)\cover.jpg,0,eng
1096,Drew Hayes,Out of House and Home (Fred the Vampire Accountant Book 7),"Fred, the Vampire Accountant",7.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Out of House and Home (Fred the Vam (1096)\cover.jpg,0,eng
1094,Drew Hayes,Posthumous Education: Fred the Vampire Accountant #8,"Fred, the Vampire Accountant",8.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Posthumous Education_ Fred the Vamp (1094)\cover.jpg,0,eng
1093,Drew Hayes,The Fangs of Freelance,"Fred, the Vampire Accountant",4.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/The Fangs of Freelance (1093)\cover.jpg,0,eng
1046,Drew Hayes,"The Utterly Uninteresting and Unadventurous Tales of Fred, the Vampire Accountant","Fred, the Vampire Accountant",1.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/The Utterly Uninteresting and Unadv (1046)\cover.jpg,0,eng
1092,Drew Hayes,Undeading Bells,"Fred, the Vampire Accountant",6.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Undeading Bells (1092)\cover.jpg,0,eng
1091,Drew Hayes,Undeath and Taxes,"Fred, the Vampire Accountant",2.0,C:\Users\debon\Calibre Bibliotheek\Drew Hayes/Undeath and Taxes (1091)\cover.jpg,0,eng
731,E. Lockhart,Wij leugenaars,,1.0,C:\Users\debon\Calibre Bibliotheek\E. Lockhart/Wij leugenaars (731)\cover.jpg,0,eng
46,Edward Brooke-Hitching,The Most Interesting Book in the World,,1.0,C:\Users\debon\Calibre Bibliotheek\Edward Brooke-Hitching/The Most Interesting Book in the Wor (46)\cover.jpg,0,eng
1241,Elena Armas,De Spaanse liefdesleugen,Love Deception (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Elena Armas/De Spaanse liefdesleugen (1241)\cover.jpg,0,nld
1024,Elena Armas,The American Roommate Experiment: A Novel,Love Deception Series,2.0,C:\Users\debon\Calibre Bibliotheek\Elena Armas/The American Roommate Experiment_ A (1024)\cover.jpg,0,eng
735,Elena Armas,The Spanish Love Deception,Love Deception Series,1.0,C:\Users\debon\Calibre Bibliotheek\Elena Armas/The Spanish Love Deception (735)\cover.jpg,0,eng
1310,"Elias Våhlund, Agnes Våhlund",Handboken,Handbok för superhjältar,1.0,C:\Users\debon\Calibre Bibliotheek\Elias Vahlund/Handboken (1310)\cover.jpg,0,swe
912,Elif Shafak,De veertig regels van liefde,,1.0,C:\Users\debon\Calibre Bibliotheek\Elif Shafak/De veertig regels van liefde (912)\cover.jpg,0,nld
273,Elif Shafak,The Island of Missing Trees,,1.0,C:\Users\debon\Calibre Bibliotheek\Elif Shafak/The Island of Missing Trees (273)\cover.jpg,0,eng
601,Elin Hilderbrand,Swan Song,,1.0,C:\Users\debon\Calibre Bibliotheek\Elin Hilderbrand/Swan Song (601)\cover.jpg,0,eng
599,Elin Hilderbrand,The Five-Star Weekend,,1.0,C:\Users\debon\Calibre Bibliotheek\Elin Hilderbrand/The Five-Star Weekend (599)\cover.jpg,0,eng
626,Elin Hilderbrand,The Hotel Nantucket,,1.0,C:\Users\debon\Calibre Bibliotheek\Elin Hilderbrand/The Hotel Nantucket (626)\cover.jpg,0,eng
1071,Elizabeth Lim,A Forgery of Fate,,1.0,C:\Users\debon\Calibre Bibliotheek\Elizabeth Lim/A Forgery of Fate (1071)\cover.jpg,0,eng
825,Elizabeth Lim,Six Crimson Cranes,Six Crimson Cranes,1.0,C:\Users\debon\Calibre Bibliotheek\Elizabeth Lim/Six Crimson Cranes (825)\cover.jpg,0,eng
821,Elizabeth Lim,The Dragon's Promise,Six Crimson Cranes,2.0,C:\Users\debon\Calibre Bibliotheek\Elizabeth Lim/The Dragon's Promise (821)\cover.jpg,0,eng
178,Elle Kennedy,De deal,,1.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/De deal (178)\cover.jpg,0,nld
966,Elle Kennedy,Bad Girl Reputation,Avalon Bay,2.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/Bad Girl Reputation (966)\cover.jpg,0,eng
965,Elle Kennedy,Good Girl Complex,Avalon Bay,1.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/Good Girl Complex (965)\cover.jpg,0,eng
963,Elle Kennedy,The Summer Girl,Avalon Bay,3.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/The Summer Girl (963)\cover.jpg,0,eng
1263,Elle Kennedy,Anders dan je dacht,Avalon Bay (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/Anders dan je dacht (1263)\cover.jpg,0,nld
1222,Elle Kennedy,Meer dan je weet,Avalon Bay (nl),2.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/Meer dan je weet (1222)\cover.jpg,0,nld
1205,Elle Kennedy,The Graham Effect,Campus Diaries,1.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/The Graham Effect (1205)\cover.jpg,0,eng
1234,Elle Kennedy,Het Graham effect,Campus Diaries (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Elle Kennedy/Het Graham effect (1234)\cover.jpg,0,nld
876,Elliot Fletcher,Whisky Business,,1.0,C:\Users\debon\Calibre Bibliotheek\Elliot Fletcher/Whisky Business (876)\cover.jpg,0,nld
835,Elsie Silver,Wild Eyes,Rose Hill,2.0,C:\Users\debon\Calibre Bibliotheek\Elsie Silver/Wild Eyes (835)\cover.jpg,0,eng
834,Elsie Silver,Wild Love (Rose Hill Book 1),Rose Hill,1.0,C:\Users\debon\Calibre Bibliotheek\Elsie Silver/Wild Love (Rose Hill Book 1) (834)\cover.jpg,0,eng
833,Elsie Silver,Wild Side,Rose Hill,3.0,C:\Users\debon\Calibre Bibliotheek\Elsie Silver/Wild Side (833)\cover.jpg,0,eng
730,Emily Brontë,Wuthering Heights,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Bronte/Wuthering Heights (730)\cover.jpg,0,eng
1066,Emily Henry,A Million Junes,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/A Million Junes (1066)\cover.jpg,0,eng
339,Emily Henry,Beach Read,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Beach Read (339)\cover.jpg,0,eng
479,Emily Henry,Book Lovers,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Book Lovers (479)\cover.jpg,0,eng
725,Emily Henry,Book Lovers (NL),,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Book Lovers (NL) (725)\cover.jpg,0,nld
462,Emily Henry,Funny Story,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Funny Story (462)\cover.jpg,0,eng
653,Emily Henry,Great Big Beautiful Life,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Great Big Beautiful Life (653)\cover.jpg,0,eng
459,Emily Henry,Happy Place,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/Happy Place (459)\cover.jpg,1,eng
452,Emily Henry,People We Meet on Vacation,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily Henry/People We Meet on Vacation (452)\cover.jpg,0,eng
1300,Emily J. Taylor,Hotel Magnifique,,1.0,C:\Users\debon\Calibre Bibliotheek\Emily J. Taylor/Hotel Magnifique (1300)\cover.jpg,0,eng
788,Emma Burstall,Onder de citroenbomen,,1.0,C:\Users\debon\Calibre Bibliotheek\Emma Burstall/Onder de citroenbomen (788)\cover.jpg,0,nld
880,Emma Carroll,The Tale of Truthwater Lake,,1.0,C:\Users\debon\Calibre Bibliotheek\Emma Carroll/The Tale of Truthwater Lake (880)\cover.jpg,0,eng
508,Emma Hamm,Emerald Rose (Celestials Book 2),Celestials,2.0,C:\Users\debon\Calibre Bibliotheek\Emma Hamm/Emerald Rose (Celestials Book 2) (508)\cover.jpg,0,eng
506,Emma Hamm,Gilded Rose: A Beauty and the Beast Retelling (Celestials Book 1),Celestials,1.0,C:\Users\debon\Calibre Bibliotheek\Emma Hamm/Gilded Rose_ A Beauty and the Beast (506)\cover.jpg,0,eng
504,Emma Hamm,Midnight Rose (Celestials Book 3),Celestials,3.0,C:\Users\debon\Calibre Bibliotheek\Emma Hamm/Midnight Rose (Celestials Book 3) (504)\cover.jpg,0,eng
740,Erin Morgenstern,The Night Circus,,1.0,C:\Users\debon\Calibre Bibliotheek\Erin Morgenstern/The Night Circus (740)\cover.jpg,0,eng
4,Erlend Loe,Fisken,,1.0,C:\Users\debon\Calibre Bibliotheek\Erlend Loe/Fisken (4)\cover.jpg,0,nor
5,Erlend Loe,Kurt blir grusom,,1.0,C:\Users\debon\Calibre Bibliotheek\Erlend Loe/Kurt blir grusom (5)\cover.jpg,0,nor
827,Ernest Cline,Ready Player One,Ready Player One,1.0,C:\Users\debon\Calibre Bibliotheek\Ernest Cline/Ready Player One (827)\cover.jpg,0,eng
826,Ernest Cline,Ready Player Two: A Novel,Ready Player One,2.0,C:\Users\debon\Calibre Bibliotheek\Ernest Cline/Ready Player Two_ A Novel (826)\cover.jpg,0,eng
782,Ernest Cline,Ready Player One (nl),Ready Player One (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Ernest Cline/Ready Player One (nl) (782)\cover.jpg,0,nld
151,Ernestine Michels,"How To Talk To Anyone, Anytime, Anywhere: Build Genuine Connections, Master Networking Skills, and Foster Authentic Communication with Confidence from ... (“The Communication Mastery Series”)",,1.0,"C:\Users\debon\Calibre Bibliotheek\Ernestine Michels/How To Talk To Anyone, Anytime, Any (151)\cover.jpg",0,eng
231,Evan Winter,The Fires of Vengeance,The Burning,2.0,C:\Users\debon\Calibre Bibliotheek\Evan Winter/The Fires of Vengeance (231)\cover.jpg,0,eng
39,Evan Winter,The Rage of Dragons,The Burning,1.0,C:\Users\debon\Calibre Bibliotheek\Evan Winter/The Rage of Dragons (39)\cover.jpg,0,eng
910,Evie Woods,De verborgen boekwinkel,,1.0,C:\Users\debon\Calibre Bibliotheek\Evie Woods/De verborgen boekwinkel (910)\cover.jpg,0,nld
1469,Evie Woods,The Lost Bookshop,,1.0,C:\Users\debon\Calibre Bibliotheek\Evie Woods/The Lost Bookshop (1469)\cover.jpg,0,eng
1397,F.T. Lukens,So This Is Ever After,,1.0,C:\Users\debon\Calibre Bibliotheek\F.T. Lukens/So This Is Ever After (1397)\cover.jpg,0,eng
144,Fonda Lee,Jade City,Green Bone Saga,1.0,C:\Users\debon\Calibre Bibliotheek\Fonda Lee/Jade City (144)\cover.jpg,0,eng
143,Fonda Lee,Jade Legacy,Green Bone Saga,3.0,C:\Users\debon\Calibre Bibliotheek\Fonda Lee/Jade Legacy (143)\cover.jpg,0,eng
142,Fonda Lee,Jade War,Green Bone Saga,2.0,C:\Users\debon\Calibre Bibliotheek\Fonda Lee/Jade War (142)\cover.jpg,0,eng
741,Francis Scott Key Fitzgerald,The Great Gatsby,,1.0,C:\Users\debon\Calibre Bibliotheek\Francis Scott Key Fitzgerald/The Great Gatsby (741)\cover.jpg,0,eng
191,Frank Herbert,Chapterhouse: Dune,Dune,6.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/Chapterhouse_ Dune (191)\cover.jpg,0,eng
189,Frank Herbert,Children of Dune,Dune,3.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/Children of Dune (189)\cover.jpg,0,eng
174,Frank Herbert,Dune,Dune,1.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/Dune (174)\cover.jpg,0,eng
173,Frank Herbert,Dune Messiah,Dune,2.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/Dune Messiah (173)\cover.jpg,0,eng
162,Frank Herbert,God Emperor of Dune,Dune,4.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/God Emperor of Dune (162)\cover.jpg,0,eng
154,Frank Herbert,Heretics of Dune,Dune,5.0,C:\Users\debon\Calibre Bibliotheek\Frank Herbert/Heretics of Dune (154)\cover.jpg,0,eng
203,Fredrik Backman,A Man Called Ove: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Fredrik Backman/A Man Called Ove_ A Novel (203)\cover.jpg,0,eng
422,Fredrik Backman,Angstige mensen,,1.0,C:\Users\debon\Calibre Bibliotheek\Fredrik Backman/Angstige mensen (422)\cover.jpg,0,nld
197,Fredrik Backman,Anxious People: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Fredrik Backman/Anxious People_ A Novel (197)\cover.jpg,0,eng
650,Fredrik Backman,My Friends: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Fredrik Backman/My Friends_ A Novel (650)\cover.jpg,0,eng
917,Freida McFadden,De bruiloft van de hulp,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/De bruiloft van de hulp (917)\cover.jpg,0,nld
628,Freida McFadden,De hulp,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/De hulp (628)\cover.jpg,1,nld
913,Freida McFadden,De leraar,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/De leraar (913)\cover.jpg,0,nld
1477,Freida McFadden,De perfecte zoon,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/De perfecte zoon (1477)\cover.jpg,0,nld
1476,Freida McFadden,De vrouw op zolder,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/De vrouw op zolder (1476)\cover.jpg,0,nld
906,Freida McFadden,Lieg nooit,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/Lieg nooit (906)\cover.jpg,0,nld
1147,Freida McFadden,Never Lie,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/Never Lie (1147)\cover.jpg,0,eng
744,Freida McFadden,The Boyfriend: A Psychological Thriller,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Boyfriend_ A Psychological Thri (744)\cover.jpg,0,eng
840,Freida McFadden,The Crash,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Crash (840)\cover.jpg,0,eng
655,Freida McFadden,The Housemaid's Wedding: A Short Story,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Housemaid's Wedding_ A Short St (655)\cover.jpg,0,eng
1468,Freida McFadden,The Perfect Son,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Perfect Son (1468)\cover.jpg,0,eng
236,Freida McFadden,The Tenant,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Tenant (236)\cover.jpg,0,eng
1206,Freida McFadden,The Wife Upstairs,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Wife Upstairs (1206)\cover.jpg,0,eng
901,Freida McFadden,Wat de hulp weet,,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/Wat de hulp weet (901)\cover.jpg,0,nld
445,Freida McFadden,The Housemaid's Secret: A totally gripping psychological thriller with a shocking twist,The Housemaid,2.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Housemaid's Secret_ A totally g (445)\cover.jpg,0,eng
444,Freida McFadden,The Housemaid: An absolutely addictive psychological thriller with a jaw-dropping twist,The Housemaid,1.0,C:\Users\debon\Calibre Bibliotheek\Freida McFadden/The Housemaid_ An absolutely addict (444)\cover.jpg,1,eng
26,Fyodor Dostoevsky,The Brothers Karamazov,,1.0,C:\Users\debon\Calibre Bibliotheek\Fyodor Dostoevsky/The Brothers Karamazov (26)\cover.jpg,0,eng
733,Fyodor Dostoyevsky,"White Nights and Other Stories / The Novels of Fyodor Dostoevsky, Volume X",,1.0,C:\Users\debon\Calibre Bibliotheek\Fyodor Dostoyevsky/White Nights and Other Stories _ Th (733)\cover.jpg,0,eng
658,Gabrielle Zevin,Morgen en morgen en morgen,,1.0,C:\Users\debon\Calibre Bibliotheek\Gabrielle Zevin/Morgen en morgen en morgen (658)\cover.jpg,0,nld
1123,Gabrielle Zevin,The Storied Life of A. J. Fikry,,1.0,C:\Users\debon\Calibre Bibliotheek\Gabrielle Zevin/The Storied Life of A. J. Fikry (1123)\cover.jpg,0,eng
431,Gabrielle Zevin,"Tomorrow, and Tomorrow, and Tomorrow: A novel",,1.0,"C:\Users\debon\Calibre Bibliotheek\Gabrielle Zevin/Tomorrow, and Tomorrow, and Tomorro (431)\cover.jpg",0,eng
418,Gail Honeyman,Eleanor Oliphant Is Completely Fine,,1.0,C:\Users\debon\Calibre Bibliotheek\Gail Honeyman/Eleanor Oliphant Is Completely Fine (418)\cover.jpg,0,eng
460,Gareth Brown,Het boek der deuren,,1.0,C:\Users\debon\Calibre Bibliotheek\Gareth Brown/Het boek der deuren (460)\cover.jpg,0,nld
1204,Gareth Brown,The Book of Doors,,1.0,C:\Users\debon\Calibre Bibliotheek\Gareth Brown/The Book of Doors (1204)\cover.jpg,0,eng
747,Gaston Leroux,The Phantom of the Opera,,1.0,C:\Users\debon\Calibre Bibliotheek\Gaston Leroux/The Phantom of the Opera (747)\cover.jpg,0,eng
1219,George Orwell,1984 [Nineteen Eighty-Four],,1.0,C:\Users\debon\Calibre Bibliotheek\George Orwell/1984 [Nineteen Eighty-Four] (1219)\cover.jpg,0,eng
639,George Orwell,Animal Farm and 1984,,1.0,C:\Users\debon\Calibre Bibliotheek\George Orwell/Animal Farm and 1984 (639)\cover.jpg,1,eng
212,George R. R. Martin,A Clash of Kings,,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Clash of Kings (212)\cover.jpg,0,eng
209,George R. R. Martin,A Dance with Dragons,,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Dance with Dragons (209)\cover.jpg,0,eng
206,George R. R. Martin,A Feast for Crows,,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Feast for Crows (206)\cover.jpg,0,eng
201,George R. R. Martin,A Storm of Swords,,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Storm of Swords (201)\cover.jpg,0,eng
204,George R. R. Martin,A Game of Thrones,A Song of Fire and Ice,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Game of Thrones (204)\cover.jpg,0,eng
590,George R. R. Martin,A Clash of Kings: The Illustrated Edition,A Song of Ice and Fire Illustrated Edition,2.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Clash of Kings_ The Illustrated E (590)\cover.jpg,0,eng
166,George R. R. Martin,A Knight of the Seven Kingdoms,A Tale of Dunk and Egg,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/A Knight of the Seven Kingdoms (166)\cover.jpg,0,eng
614,"George R. R. Martin, Elio Garcia, Linda Antonsson",The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,,1.0,C:\Users\debon\Calibre Bibliotheek\George R. R. Martin/The World of Ice & Fire_ The Untold (614)\cover.jpg,0,eng
636,George R.R. Martin,A Game of Thrones (1-4) / a Clash of Kings / a Storm of Swords / a Feast of Crows / a Dance With Dragons,A Game of Thrones,1.0,C:\Users\debon\Calibre Bibliotheek\George R.R. Martin/A Game of Thrones (1-4) _ a Clash o (636)\cover.jpg,0,eng
1359,Glendy Vanderah,Where the Forest Meets the Stars,,1.0,C:\Users\debon\Calibre Bibliotheek\Glendy Vanderah/Where the Forest Meets the Stars (1359)\cover.jpg,0,eng
284,Gorshkow Michael,The Art of Racing in the Rain,,1.0,C:\Users\debon\Calibre Bibliotheek\Gorshkow Michael/The Art of Racing in the Rain (284)\cover.jpg,0,nld
1030,Grady Hendrix,Horrorstör,,1.0,C:\Users\debon\Calibre Bibliotheek\Grady Hendrix/Horrorstor (1030)\cover.jpg,0,eng
927,Grady Hendrix,The Southern Book Club's Guide to Slaying Vampires: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Grady Hendrix/The Southern Book Club's Guide to S (927)\cover.jpg,0,eng
793,Graeme Simsion,The Rosie Effect,Don Tillman,2.0,C:\Users\debon\Calibre Bibliotheek\Graeme Simsion/The Rosie Effect (793)\cover.jpg,0,eng
796,Graeme Simsion,The Rosie Project,Don Tillman,1.0,C:\Users\debon\Calibre Bibliotheek\Graeme Simsion/The Rosie Project (796)\cover.jpg,0,eng
794,Graeme Simsion,The Rosie Result,Don Tillman,3.0,C:\Users\debon\Calibre Bibliotheek\Graeme Simsion/The Rosie Result (794)\cover.jpg,0,eng
20,Guenther Steiner,Unfiltered,,1.0,C:\Users\debon\Calibre Bibliotheek\Guenther Steiner/Unfiltered (20)\cover.jpg,0,eng
620,Guy Gavriel Kay,A Brightness Long Ago,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/A Brightness Long Ago (620)\cover.jpg,0,eng
619,Guy Gavriel Kay,A Song for Arbonne,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/A Song for Arbonne (619)\cover.jpg,0,eng
624,Guy Gavriel Kay,Beyond This Dark House,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Beyond This Dark House (624)\cover.jpg,0,eng
618,Guy Gavriel Kay,Children of Earth and Sky,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Children of Earth and Sky (618)\cover.jpg,0,eng
625,Guy Gavriel Kay,River of Stars,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/River of Stars (625)\cover.jpg,0,eng
617,Guy Gavriel Kay,The Last Light of the Sun,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/The Last Light of the Sun (617)\cover.jpg,0,eng
613,Guy Gavriel Kay,Under Heaven,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Under Heaven (613)\cover.jpg,0,eng
612,Guy Gavriel Kay,Ysabel,,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Ysabel (612)\cover.jpg,0,eng
604,Guy Gavriel Kay,Lord of Emperors,Kay Historical,5.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Lord of Emperors (604)\cover.jpg,0,eng
605,Guy Gavriel Kay,Sarantine Mosaic #01 - Sailing to Sarantium,Kay Historical,4.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Sarantine Mosaic #01 - Sailing to S (605)\cover.jpg,0,eng
616,Guy Gavriel Kay,The Lions of Al-Rassan,Kay Historical,3.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/The Lions of Al-Rassan (616)\cover.jpg,0,eng
615,Guy Gavriel Kay,Tigana,Kay Historical,1.0,C:\Users\debon\Calibre Bibliotheek\Guy Gavriel Kay/Tigana (615)\cover.jpg,0,eng
549,H.M. Long,The Four Pillars 1 - Hall of Smoke,The Four Pillars,1.0,C:\Users\debon\Calibre Bibliotheek\H.M. Long/The Four Pillars 1 - Hall of Smoke (549)\cover.jpg,0,eng
578,H.M. Long,The Four Pillars 2 - Temple of No God,The Four Pillars,2.0,C:\Users\debon\Calibre Bibliotheek\H.M. Long/The Four Pillars 2 - Temple of No G (578)\cover.jpg,0,eng
577,H.M. Long,The Four Pillars 3 - Barrow of Winter,The Four Pillars,3.0,C:\Users\debon\Calibre Bibliotheek\H.M. Long/The Four Pillars 3 - Barrow of Wint (577)\cover.jpg,0,eng
579,H.M. Long,The Four Pillars 4 - Pillar of Ash,The Four Pillars,4.0,C:\Users\debon\Calibre Bibliotheek\H.M. Long/The Four Pillars 4 - Pillar of Ash (579)\cover.jpg,0,eng
1317,Hanna Blixt,Galleriet vid vattnet,Leksands-sviten,2.0,C:\Users\debon\Calibre Bibliotheek\Hanna Blixt/Galleriet vid vattnet (1317)\cover.jpg,0,swe
1313,Hanna Blixt,Glasveranda med sjöutsikt,Leksands-sviten,1.0,C:\Users\debon\Calibre Bibliotheek\Hanna Blixt/Glasveranda med sjoutsikt (1313)\cover.jpg,0,swe
1364,"Hanna Blixt, Jakob",Uppdraget i London,,1.0,C:\Users\debon\Calibre Bibliotheek\Jakob/Uppdraget i London (1364)\cover.jpg,0,swe
1314,"Hanna Blixt, Jakob Blixt",Gömstället i Amsterdam,Historieväktarna,2.0,C:\Users\debon\Calibre Bibliotheek\Hanna Blixt/Gomstallet i Amsterdam (1314)\cover.jpg,0,swe
606,Hannah Bonam-Young,Out on a Limb: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Hannah Bonam-Young/Out on a Limb_ A Novel (606)\cover.jpg,0,eng
148,Hannah Grace,Icebreaker (The UCMH Series Book 1),,1.0,C:\Users\debon\Calibre Bibliotheek\Hannah Grace/Icebreaker (The UCMH Series Book 1) (148)\cover.jpg,0,eng
760,Hannah Grace,IJsbreker,,1.0,C:\Users\debon\Calibre Bibliotheek\Hannah Grace/IJsbreker (760)\cover.jpg,0,nld
